SystemCash,CompanyCash,PlayersCash,Nu.Players,Nu.Cards,Operation,InvolvedP1,InvolvedP2,Avg.PlayersCash,Avg.PlayersCards
31090.441187500026,25963,5127.441187500027,917,1663,played round,"14517658934469 ($8, #Cards:3)","12904585565944 ($9, #Cards:0)",3.0832478577871316,1.8135223555070883
31090.441187500026,25963,5127.441187500027,917,1662,sell card ($0) & buy card,"3226146391054 ($12, #Cards:2)",,3.085103000902527,1.812431842966194
31090.441187500026,25963,5127.441187500027,917,1662,played round,"16130732009910 ($34, #Cards:4)","3226146390836 ($13, #Cards:2)",3.085103000902527,1.812431842966194
31090.441187500026,25963,5127.441187500027,917,1662,buy card,"4839219600747 ($4, #Cards:0)",,3.085103000902527,1.812431842966194
31090.441187500026,25963,5127.441187500027,917,1662,played round,"3226146431026 ($4, #Cards:1)","9678439177836 ($21, #Cards:0)",3.085103000902527,1.812431842966194
31091.441187500026,25964,5127.441187500027,917,1662,cash added to account,"1613073220585 ($4, #Cards:1)",,3.085103000902527,1.812431842966194
31091.441187500026,25964,5127.441187500027,917,1662,played round,"11291512371230 ($8, #Cards:0)","4839219646059 ($9, #Cards:2)",3.085103000902527,1.812431842966194
31092.441187500026,25965,5127.441187500027,917,1662,cash added to account,"1613073221751 ($4, #Cards:1)",,3.085103000902527,1.812431842966194
31105.441187500026,25978,5127.441187500027,917,1662,cash added to account,"8065365996135 ($73, #Cards:0)",,3.085103000902527,1.812431842966194
31105.441187500026,25978,5127.441187500027,917,1662,played round,"1613073207343 ($4, #Cards:0)","14517658778994 ($4, #Cards:0)",3.085103000902527,1.812431842966194
31105.441187500026,25978,5127.441187500027,917,1662,played round,"8065366028270 ($12, #Cards:3)","3226146391856 ($8, #Cards:0)",3.085103000902527,1.812431842966194
31105.441187500026,25978,5127.441187500027,917,1662,played round,"9678439192320 ($4, #Cards:0)","1613073207641 ($24, #Cards:0)",3.085103000902527,1.812431842966194
31106.441187500026,25979,5127.441187500027,917,1662,cash added to account,"4839219658218 ($4, #Cards:0)",,3.085103000902527,1.812431842966194
31106.441187500026,25979,5127.441187500027,917,1662,played round,"6452292804044 ($28, #Cards:0)","14517658805049 ($16, #Cards:4)",3.085103000902527,1.812431842966194
31106.441187500026,25979,5127.441187500027,917,1662,split card,"8065366039810 ($4, #Cards:0)",,3.085103000902527,1.812431842966194
31106.441187500026,25979,5127.441187500027,917,1662,played round,"11291512391894 ($56, #Cards:3)","1613073206881 ($28, #Cards:2)",3.085103000902527,1.812431842966194
31106.441187500026,25979,5127.441187500027,917,1662,played round,"9678439180812 ($4, #Cards:0)","14517658806588 ($15, #Cards:2)",3.085103000902527,1.812431842966194
31106.441187500026,25979,5127.441187500027,917,1662,played round,"16130731952510 ($21, #Cards:0)","3226146402838 ($49, #Cards:3)",3.085103000902527,1.812431842966194
31106.441187500026,25979,5127.441187500027,917,1661,sell card ($0.0) & buy card,"16130732082070 ($4, #Cards:2)",,3.086960377784467,1.8113413304252999
31107.441187500026,25980,5127.441187500027,917,1661,cash added to account,"11291512551907 ($4, #Cards:1)",,3.086960377784467,1.8113413304252999
31107.441187500026,25980,5127.441187500027,917,1661,played round,"4839219621036 ($4, #Cards:0)","6452292871628 ($0, #Cards:1)",3.086960377784467,1.8113413304252999
31108.441187500026,25981,5127.441187500027,917,1661,cash added to account,"4839219640746 ($9, #Cards:2)",,3.086960377784467,1.8113413304252999
31108.441187500026,25981,5127.441187500027,917,1662,split card,"16130731952510 ($37, #Cards:10)",,3.085103000902527,1.812431842966194
31108.441187500026,25981,5127.441187500027,917,1663,split card,"16130732025800 ($55, #Cards:5)",,3.0832478577871316,1.8135223555070883
31108.441187500026,25981,5127.441187500027,917,1663,played round,"12904585605776 ($4, #Cards:2)","14517658766196 ($7, #Cards:0)",3.0832478577871316,1.8135223555070883
31108.441187500026,25981,5127.441187500027,917,1663,buy card,"4839219590286 ($4, #Cards:0)",,3.0832478577871316,1.8135223555070883
31108.441187500026,25981,5127.441187500027,917,1663,played round,"1613073197636 ($4, #Cards:0)","14517658944603 ($22, #Cards:2)",3.0832478577871316,1.8135223555070883
31108.441187500026,25981,5127.441187500027,917,1664,split card,"12904585637192 ($8, #Cards:2)",,3.0813949444110578,1.8146128680479825
31108.441187500026,25981,5127.441187500027,917,1664,played round,"11291512515556 ($4, #Cards:2)","8065365988380 ($27, #Cards:0)",3.0813949444110578,1.8146128680479825
31108.441187500026,25981,5127.441187500027,917,1664,played round,"6452292783308 ($4, #Cards:0)","14517658865403 ($4, #Cards:0)",3.0813949444110578,1.8146128680479825
31109.541187500028,25983,5126.541187500027,917,1665,split card,"16130731991580 ($25, #Cards:3)",,3.0790037162162163,1.8157033805888767
31109.541187500028,25983,5126.541187500027,917,1665,played round,"3226146408108 ($4, #Cards:0)","4839219610776 ($4, #Cards:0)",3.0790037162162163,1.8157033805888767
31109.541187500028,25983,5126.541187500027,917,1665,played round,"3226146390502 ($291, #Cards:0)","1613073220304 ($4, #Cards:1)",3.0790037162162163,1.8157033805888767
31109.541187500028,25983,5126.541187500027,917,1665,played round,"9678439260210 ($16, #Cards:6)","6452292781004 ($21, #Cards:8)",3.0790037162162163,1.8157033805888767
31109.541187500028,25983,5126.541187500027,917,1665,played round,"12904585605856 ($4, #Cards:0)","1613073204780 ($4, #Cards:0)",3.0790037162162163,1.8157033805888767
31109.541187500028,25983,5126.541187500027,917,1665,played round,"14517658881819 ($4, #Cards:1)","16130731964060 ($6, #Cards:0)",3.0790037162162163,1.8157033805888767
31109.541187500028,25983,5126.541187500027,917,1665,played round,"16130731988720 ($4, #Cards:0)","9678439171506 ($60, #Cards:13)",3.0790037162162163,1.8157033805888767
31109.541187500028,25983,5126.541187500027,917,1665,played round,"11291512367926 ($4, #Cards:0)","9678439192692 ($34, #Cards:1)",3.0790037162162163,1.8157033805888767
31120.541187500028,25985,5135.541187500027,917,1666,buy card,"4839219607047 ($17, #Cards:1)",,3.0825577355942375,1.816793893129771
31120.541187500028,25985,5135.541187500027,917,1666,buy card,"11291512457309 ($4, #Cards:0)",,3.0825577355942375,1.816793893129771
31120.541187500028,25985,5135.541187500027,917,1666,played round,"8065366000695 ($8, #Cards:0)","9678439184058 ($9, #Cards:0)",3.0825577355942375,1.816793893129771
31120.541187500028,25985,5135.541187500027,918,1667,added new player,"11291512366757 ($51, #Cards:12)",,3.080708570785843,1.8159041394335511
31121.541187500028,25986,5135.541187500027,918,1667,cash added to account,"6452292874168 ($4, #Cards:1)",,3.080708570785843,1.8159041394335511
31121.541187500028,25986,5135.541187500027,918,1666,sell card ($0.0) & buy card,"1613073211846 ($4, #Cards:0)",,3.0825577355942375,1.8148148148148149
31121.541187500028,25986,5135.541187500027,918,1666,played round,"16130731961280 ($1291, #Cards:5)","9678439321884 ($0, #Cards:0)",3.0825577355942375,1.8148148148148149
31121.541187500028,25986,5135.541187500027,918,1666,played round,"1613073221751 ($4, #Cards:1)","9678439202400 ($4, #Cards:0)",3.0825577355942375,1.8148148148148149
31121.541187500028,25986,5135.541187500027,918,1666,buy card,"9678439171506 ($4, #Cards:0)",,3.0825577355942375,1.8148148148148149
31121.541187500028,25986,5135.541187500027,918,1666,buy card,"1613073195542 ($4, #Cards:0)",,3.0825577355942375,1.8148148148148149
31125.541187500028,25990,5135.541187500027,918,1666,cash added to account,"9678439309140 ($25, #Cards:0)",,3.0825577355942375,1.8148148148148149
31125.541187500028,25990,5135.541187500027,919,1667,added new player,"8065366073440 ($4, #Cards:2)",,3.080708570785843,1.8139281828073994
31125.541187500028,25990,5135.541187500027,919,1667,played round,"3226146390748 ($30, #Cards:8)","4839219588666 ($5, #Cards:0)",3.080708570785843,1.8139281828073994
31116.541187500028,25990,5126.541187500027,919,1666,sell card ($0.0) & buy card,"3226146422064 ($4, #Cards:2)",,3.077155574729892,1.8128400435255714
31116.541187500028,25990,5126.541187500027,919,1666,played round,"12904585605856 ($4, #Cards:0)","6452292843644 ($8, #Cards:0)",3.077155574729892,1.8128400435255714
31116.541187500028,25990,5126.541187500027,919,1666,played round,"3226146391856 ($8, #Cards:0)","14517658778364 ($25, #Cards:7)",3.077155574729892,1.8128400435255714
31116.541187500028,25990,5126.541187500027,920,1667,added new player,"1613073195251 ($11, #Cards:0)",,3.075309650569886,1.8119565217391305
31127.541187500028,25992,5135.541187500026,920,1668,buy card,"8065365988380 ($26, #Cards:1)",,3.0788616232014387,1.8130434782608695
31127.541187500028,25992,5135.541187500026,920,1668,played round,"14517658855503 ($4, #Cards:0)","12904585704488 ($27, #Cards:0)",3.0788616232014387,1.8130434782608695
31138.541187500028,25994,5144.541187500026,920,1669,buy card,"8065365979950 ($54, #Cards:3)",,3.0824093394248053,1.8141304347826086
31138.541187500028,25994,5144.541187500026,920,1669,played round,"12904585651912 ($5, #Cards:2)","12904585730952 ($4, #Cards:2)",3.0824093394248053,1.8141304347826086
31164.541187500028,26020,5144.541187500026,920,1669,cash added to account,"11291512373225 ($157, #Cards:5)",,3.0824093394248053,1.8141304347826086
31164.541187500028,26020,5144.541187500026,920,1669,split card,"14517658891944 ($4, #Cards:0)",,3.0824093394248053,1.8141304347826086
31164.541187500028,26020,5144.541187500026,920,1669,played round,"14517658926324 ($13, #Cards:3)","3226146391084 ($4, #Cards:0)",3.0824093394248053,1.8141304347826086
31164.541187500028,26020,5144.541187500026,920,1669,played round,"12904585727864 ($4, #Cards:0)","6452292803972 ($12, #Cards:0)",3.0824093394248053,1.8141304347826086
31164.541187500028,26020,5144.541187500026,920,1669,played round,"1613073208008 ($21, #Cards:5)","4839219591339 ($2, #Cards:0)",3.0824093394248053,1.8141304347826086
31164.541187500028,26020,5144.541187500026,920,1669,played round,"14517658897839 ($17, #Cards:2)","8065366047715 ($4, #Cards:0)",3.0824093394248053,1.8141304347826086
31164.541187500028,26020,5144.541187500026,920,1670,split card,"16130732082070 ($4, #Cards:3)",,3.080563585329341,1.815217391304348
31164.541187500028,26020,5144.541187500026,920,1670,buy card,"4839219601743 ($4, #Cards:0)",,3.080563585329341,1.815217391304348
31175.541187500028,26022,5153.541187500026,920,1671,buy card,"6452292821612 ($12, #Cards:4)",,3.0841060368043087,1.816304347826087
31175.541187500028,26022,5153.541187500026,920,1671,played round,"12904585744720 ($4, #Cards:0)","11291512367772 ($24, #Cards:5)",3.0841060368043087,1.816304347826087
31175.541187500028,26022,5153.541187500026,920,1671,played round,"4839219587970 ($8, #Cards:3)","3226146390502 ($5, #Cards:0)",3.0841060368043087,1.816304347826087
31175.541187500028,26022,5153.541187500026,920,1671,split card,"14517658769931 ($22, #Cards:0)",,3.0841060368043087,1.816304347826087
31175.541187500028,26022,5153.541187500026,920,1671,split card,"14517658788039 ($11, #Cards:0)",,3.0841060368043087,1.816304347826087
31177.541187500028,26024,5153.541187500026,920,1671,cash added to account,"8065365986775 ($16, #Cards:1)",,3.0841060368043087,1.816304347826087
31177.541187500028,26024,5153.541187500026,920,1671,played round,"11291512371335 ($13, #Cards:8)","14517658996209 ($0, #Cards:0)",3.0841060368043087,1.816304347826087
31177.541187500028,26024,5153.541187500026,920,1671,played round,"6452292820804 ($4, #Cards:0)","12904585632288 ($62, #Cards:1)",3.0841060368043087,1.816304347826087
31177.541187500028,26024,5153.541187500026,920,1671,played round,"9678439227048 ($21, #Cards:1)","14517658778364 ($34, #Cards:8)",3.0841060368043087,1.816304347826087
31178.541187500028,26025,5153.541187500026,920,1671,cash added to account,"1613073219798 ($4, #Cards:1)",,3.0841060368043087,1.816304347826087
31178.541187500028,26025,5153.541187500026,921,1672,added new player,"1613073195905 ($20, #Cards:1)",,3.082261475777512,1.8154180238870792
31178.541187500028,26025,5153.541187500026,921,1672,split card,"12904585615608 ($0, #Cards:0)",,3.082261475777512,1.8154180238870792
31178.541187500028,26025,5153.541187500026,921,1672,played round,"16130732118660 ($13, #Cards:2)","4839219586074 ($10, #Cards:0)",3.082261475777512,1.8154180238870792
31178.541187500028,26025,5153.541187500026,921,1672,played round,"11291512371335 ($9, #Cards:7)","16130732185300 ($8, #Cards:3)",3.082261475777512,1.8154180238870792
31179.541187500028,26026,5153.541187500026,921,1672,cash added to account,"6452292884996 ($4, #Cards:1)",,3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,cash added to account,"3226146396292 ($26, #Cards:2)",,3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,played round,"6452292820848 ($134, #Cards:3)","1613073195251 ($2, #Cards:0)",3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,played round,"8065365990845 ($4, #Cards:0)","1613073208207 ($4, #Cards:0)",3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,played round,"1613073215799 ($4, #Cards:0)","12904585562008 ($2569, #Cards:6)",3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,played round,"3226146411106 ($4, #Cards:4)","3226146435672 ($0, #Cards:2)",3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,played round,"11291512417703 ($28, #Cards:3)","9678439280238 ($13, #Cards:3)",3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,buy card,"8065366054605 ($4, #Cards:0)",,3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,played round,"12904585562008 ($73, #Cards:1)","16130731952510 ($15, #Cards:6)",3.082261475777512,1.8154180238870792
31183.541187500028,26030,5153.541187500026,921,1672,played round,"1613073197023 ($243, #Cards:9)","9678439171506 ($9, #Cards:0)",3.082261475777512,1.8154180238870792
31190.541187500028,26037,5153.541187500026,921,1672,cash added to account,"14517658759212 ($39, #Cards:0)",,3.082261475777512,1.8154180238870792
31190.541187500028,26037,5153.541187500026,921,1672,played round,"11291512457309 ($4, #Cards:0)","3226146390996 ($4, #Cards:0)",3.082261475777512,1.8154180238870792
31190.541187500028,26037,5153.541187500026,921,1672,played round,"16130732187610 ($4, #Cards:1)","9678439262628 ($4, #Cards:0)",3.082261475777512,1.8154180238870792
31190.541187500028,26037,5153.541187500026,921,1672,played round,"9678439205778 ($4, #Cards:0)","16130731996860 ($16, #Cards:0)",3.082261475777512,1.8154180238870792
31191.541187500028,26038,5153.541187500026,921,1672,cash added to account,"6452292888456 ($4, #Cards:1)",,3.082261475777512,1.8154180238870792
31202.541187500028,26040,5162.541187500026,921,1673,buy card,"11291512431192 ($26, #Cards:1)",,3.0857986775254034,1.8165038002171552
31202.541187500028,26040,5162.541187500026,921,1673,played round,"14517658915929 ($4, #Cards:0)","1613073195251 ($11, #Cards:0)",3.0857986775254034,1.8165038002171552
31202.541187500028,26040,5162.541187500026,921,1673,played round,"3226146441552 ($4, #Cards:1)","8065366021890 ($15, #Cards:0)",3.0857986775254034,1.8165038002171552
31202.541187500028,26040,5162.541187500026,921,1673,played round,"1613073196206 ($61, #Cards:10)","9678439205778 ($4, #Cards:0)",3.0857986775254034,1.8165038002171552
31202.541187500028,26040,5162.541187500026,921,1673,played round,"9678439171506 ($37, #Cards:1)","8065365986715 ($4, #Cards:0)",3.0857986775254034,1.8165038002171552
31202.541187500028,26040,5162.541187500026,922,1674,added new player,"14517658761966 ($3, #Cards:0)",,3.083955309139785,1.8156182212581344
31202.541187500028,26040,5162.541187500026,922,1674,split card,"9678439171506 ($4, #Cards:0)",,3.083955309139785,1.8156182212581344
31202.541187500028,26040,5162.541187500026,922,1674,buy card,"8065365982220 ($9, #Cards:0)",,3.083955309139785,1.8156182212581344
31203.541187500028,26041,5162.541187500026,922,1674,cash added to account,"4839219654117 ($4, #Cards:1)",,3.083955309139785,1.8156182212581344
31204.541187500028,26042,5162.541187500026,922,1674,cash added to account,"14517658982187 ($4, #Cards:1)",,3.083955309139785,1.8156182212581344
31204.541187500028,26042,5162.541187500026,922,1674,played round,"12904585724104 ($4, #Cards:0)","9678439190748 ($4, #Cards:0)",3.083955309139785,1.8156182212581344
31204.541187500028,26042,5162.541187500026,922,1674,played round,"6452292796568 ($24, #Cards:0)","6452292781004 ($13, #Cards:5)",3.083955309139785,1.8156182212581344
31215.541187500028,26044,5171.541187500027,922,1675,buy card,"1613073195251 ($10, #Cards:1)",,3.0874872761194028,1.816702819956616
31226.541187500028,26046,5180.541187500027,922,1676,buy card,"6452292820848 ($133, #Cards:4)",,3.091015028341289,1.8177874186550975
